latitude,longitude,Species richness
44.87104847,-68.72605947,32
21.10021894,-100.0489711,38
43.11896541,23.12392583,48
56.97104653,82.61766631,58
-35.81227196,174.100985,32
54.27729696,-2.071903468,45
37.82313293,-25.75106635,11
-0.643527585,-90.32605601,16
78.04395983,13.70726067,19
59.92312939,12.27184424,41
19.62105251,98.17808049,11
79.14604298,102.7239131,24
47.41896473,-88.01563972,47
42.12729891,24.90934221,42
63.32729551,25.29267549,20
68.88562796,21.05309283,27
-53.86018574,-69.57605933,27
46.5647982,-86.07397336,49
54.77521355,43.40725592,18
-1.233110823,103.6197463,17
-1.233110823,103.6197463,11
41.81688229,24.169759,9
58.4147963,-3.703153207,32
-1.143527504,103.5697463,12
50.60021422,22.96350919,36
18.56688601,-95.06772192,105
53.30438045,45.13850564,53
-7.947693082,-14.34898484,9
37.88979958,-25.80106634,7
18.27105272,-97.48855487,20
49.13979778,-56.11147816,37
42.57938217,23.26559248,51
67.44604485,86.71141566,21
53.76063038,156.5572378,3
60.8897959,68.68850188,13
-0.643527585,-90.33230601,22
-1.143527504,103.567663,11
-0.658110916,-90.33022268,15
4.939804856,-75.34480841,37
11.80022042,107.5676623,137
62.00229573,-150.0552131,27
-5.781026763,145.0301563,60
-1.143527504,103.5655796,14
-0.643527585,-90.32605601,19
-44.03518731,171.5551521,32
0.064805635,18.29684327,5
47.44604805,-92.43647234,38
68.08771142,19.83017636,26
43.2252154,-80.64480756,18
70.98979429,-8.515652437,15
44.16688191,-111.0739694,24
18.3898027,-97.48022154,24
58.41271297,-3.796903192,45
46.65021485,10.33226121,14
42.58354883,23.29267581,20
55.17313015,40.21975643,21
42.38146553,-7.717735898,9
-7.722693119,21.26350946,17
41.99396559,24.87184222,12
52.91479718,-2.771903356,16
47.59188136,8.77392813,8
41.54813233,23.64059242,44
42.05438225,128.055159,25
-1.235194157,103.6197463,11
53.6356304,-2.838570012,17
-0.643527585,-90.33230601,18
9.381470811,-82.36772395,24
-1.143527504,103.5697463,12
47.5939647,8.767678131,5
53.2127138,16.72809352,73
-43.24768743,170.190569,23
47.59188136,8.77392813,10
46.47521488,9.819761296,47
-45.32060377,167.819736,27
41.62104899,24.67809225,15
41.42313235,23.65100908,1
-1.233110823,103.6197463,16
64.28979536,100.2009968,63
-35.66018865,148.8405724,5
14.78980328,108.9989121,10
-1.143527504,103.567663,18
41.71063231,23.50934244,33
45.10229843,-83.63855708,34
58.77937957,68.78016853,35
-6.11227671,145.0947397,21
41.67313231,23.44059245,21
42.03146559,128.4322423,27
